category,terms,id,unknown,id2,tweetid,guid,link,author,title,description,pubdate,source,favoritecount,retweetcount,lang,quotedtext,tweettype,inreplytoscreenname,inreplytouserid,inreplytostatusid,retweetedscreenname,retweeteduserid,retweetedstatusid,userid,profileimageurl,userstatusescount,userfriendscount,userfollowerscount,usercreatedat,userbio,userlocation,userverified,sentiment
negatif,rendah,444,443,92566,1.36E+18,https://twitter.com/hallobanua/statuses/1355810480133124097,https://twitter.com/hallobanua/statuses/1355810480133124097,hallobanua,"Vaksinasi Nakes di Banjarmasin Masih Rendah, Ibnu Berharap Sosialisasi Terus Digalakkan https://t.co/iFP5eonaAH","Vaksinasi Nakes di Banjarmasin Masih Rendah, Ibnu Berharap Sosialisasi Terus Digalakkan https://t.co/iFP5eonaAH",1/31/2021 4:29,IFTTT,0,0,in,,original,,0,0,,0,0,1.27E+18,https://pbs.twimg.com/profile_images/1276025998945824768/IVtIwLWx_normal.jpg,736,8,10,6/19/2020 18:27,Informasi Banua Terdepan Dalam Satu Klik,Banjarmasin Kalimantan Selatan,,1
positif,"besar,terbesar",445,444,5781,1.35E+18,https://twitter.com/muhramadhanid/statuses/1353508032085430272,https://twitter.com/muhramadhanid/statuses/1353508032085430272,muhramadhanid,,Produsen vaksin terbesar di dunia adalah Serum Institute of India (SII). Sebuah perusahaan swasta yang berdiri tahun 1966.  Kapasitas produksinya untuk vaksin Covid-19 adalah 100 JUTA dosis per BULAN. Lebih besar dari kapasitas seluruh produsen vaksin China digabung jadi satu.,1/24/2021 20:00,Twitter for iPhone,0,33,in,,retweet,,0,0,hotradero,19759844,1.35E+18,1076089321,https://pbs.twimg.com/profile_images/1350762130316746753/_dnCW78L_normal.jpg,13776,502,907,1/10/2013 3:54,,Indonesia,,1
"negatif,positif","kembali,kesehatan",446,445,81639,1.36E+18,https://twitter.com/KontanNews/statuses/1355431819370352642,https://twitter.com/KontanNews/statuses/1355431819370352642,KontanNews,Istana kembali tegaskan Jokowi dan tenaga kesehatan disuntik vaksin Covid-19 Sinovac https://t.co/slDz7hZhXc #VaksinCorona,Istana kembali tegaskan Jokowi dan tenaga kesehatan disuntik vaksin Covid-19 Sinovac https://t.co/slDz7hZhXc #VaksinCorona,1/30/2021 3:25,Kontan Tweet,0,0,in,,original,,0,0,,0,0,43799886,https://pbs.twimg.com/profile_images/1095245346135990272/R7MRTD1O_normal.jpg,593502,496,346565,5/31/2009 21:33,"Media ekonomi Kompas Gramedia Group. Berita, data, dan panduan praktis. WA 085 95 91 000 95 | Email: promo@kontan.co.id - https://t.co/uKP1cEWuvJ","Jakarta, Indonesia",1,1
positif,"kesehatan,maju",447,446,83968,1.36E+18,https://twitter.com/Udien_Marbot/statuses/1355482992852955136,https://twitter.com/Udien_Marbot/statuses/1355482992852955136,Udien_Marbot,Indonesia Maju ?? Fadjroel Rachman: Presiden dan Tenaga Kesehatan Disuntik Vaksin COVID-19 Produksi Sinovac https://t.co/tzXo7VO66l,Indonesia Maju ?? Fadjroel Rachman: Presiden dan Tenaga Kesehatan Disuntik Vaksin COVID-19 Produksi Sinovac https://t.co/tzXo7VO66l,1/30/2021 6:48,Twitter for Android,0,0,in,,original,,0,0,,0,0,3827798354,https://pbs.twimg.com/profile_images/1350765207262384131/7JYuYXy0_normal.jpg,118863,5668,5760,10/8/2015 14:00,5 Pesan  1. Jaga Keluarga. 2. Tidak Galang Donasi 3. Jaga Nama Baik 4. Harus Bermanfaat #LaskarBerbagiKasih #KantinDapurUmumUntukSesama,"Kota Pekalongan, Jawa Tengah",,1
"negatif,positif","bisa,kesehatan,mencapai",448,447,5500,1.35E+18,https://twitter.com/Jokowinomics_id/statuses/1353503335786012674,https://twitter.com/Jokowinomics_id/statuses/1353503335786012674,Jokowinomics_id,,"Jubir vaksinasi covid-19 dari @KemenkesRI dr. Siti Nadia Tarmidzi, ""Diharapkan hingga Februari 2021, kami bisa mencapai target 1,4 juta tenaga kesehatan divaksinasi Covid-19."" (Jakarta, 23 Januari 2021) https://t.co/9Wm2yMtCfz",1/24/2021 19:41,Twitter for Android,0,3,in,,retweet,,0,0,fadjroeL,18158130,1.35E+18,8.94E+17,https://pbs.twimg.com/profile_images/894813782005784576/R1Gxz45v_normal.jpg,3312,75,2041,8/6/2017 1:05,"Situs berita, opini, dan agregator konten daring Indonesia. #jokowinomics #IndonesiaMaju",Indonesia,,1
positif,pertama,449,448,81486,1.36E+18,https://twitter.com/andreas_m50/statuses/1355426856036515845,https://twitter.com/andreas_m50/statuses/1355426856036515845,andreas_m50,Vaksinasi dosis pertama bertujuan utk mengenalkan vaksin dan kandungan yg ada di dalamnya kpd sistem kekebalan tubuh. #MariSemuaSehat #MariSemuaSehat https://t.co/FnPERL1Nzx,Vaksinasi dosis pertama bertujuan utk mengenalkan vaksin dan kandungan yg ada di dalamnya kpd sistem kekebalan tubuh. #MariSemuaSehat #MariSemuaSehat https://t.co/FnPERL1Nzx,1/30/2021 3:05,Twitter for Android,0,0,in,,original,,0,0,,0,0,8.70E+17,https://pbs.twimg.com/profile_images/901821609450684417/Ikyf8kVV_normal.jpg,84100,1635,968,5/30/2017 10:43,"Berdoa dan berusaha, maka semuanya akan dilancarkan ????",Surabaya,,1
positif,menerima,450,449,47773,1.35E+18,https://twitter.com/wansenk_ajah/statuses/1354446460666994693,https://twitter.com/wansenk_ajah/statuses/1354446460666994693,wansenk_ajah,,4. Menkes jg melakukan pembenahan serta mengintegrasikan sistem Teknologi &amp; Informasi di Kemenkes terkait dgn data NaKes yg akan menerima vaksinasi. Pembenahan sistem ini mengintegrasikan beberapa aplikasi sub sistem yang telah ada. https://t.co/QmPH11w1oe https://t.co/ofVv9M5R7R,1/27/2021 10:09,Twitter for Android,0,19,in,,retweet,,0,0,NinjaCir3ng,8.91E+17,1.35E+18,139993649,https://pbs.twimg.com/profile_images/1350695779308957697/KZSdwwZ3_normal.jpg,149102,2960,6056,5/4/2010 3:43,"Im Vapers..Manusia Bodoh yang akan tetap Bodoh..?? Panceg Dina Galur (NKRI Lemah Cai,Sunda JatiDiri Abdi) ??????????",Lembur Kuring,,1
,,451,450,68743,1.36E+18,https://twitter.com/mediaindonesia/statuses/1355071832181751808,https://twitter.com/mediaindonesia/statuses/1355071832181751808,mediaindonesia,Forkopimda Sidoarjo Disuntik Vaksinasi Covid-19 Tahap Dua  https://t.co/rAeU3m5cRF,Forkopimda Sidoarjo Disuntik Vaksinasi Covid-19 Tahap Dua  https://t.co/rAeU3m5cRF,1/29/2021 3:34,micom,1,0,in,,original,,0,0,,0,0,68930552,https://pbs.twimg.com/profile_images/1348531084711976965/VJzdG-_x_normal.jpg,643317,92,1491332,8/26/2009 4:17,Akun Twitter Resmi Media Indonesia | Jujur Bersuara | #EditorialMI,Jakarta - Indonesia,1,1
positif,dukung,452,451,20100,1.35E+18,https://twitter.com/denni_sauya/statuses/1353882451467259905,https://twitter.com/denni_sauya/statuses/1353882451467259905,denni_sauya,,1. Presiden Joko Widodo @jokowi mengajak seluruh umat Kristen ikut mengedukasi masyarakat serta memberikan informasi perihal Vaksinasi Kovid  Dukung Vaksin Save NKRI #CabutHakPolitikEksHTIFPI   https://t.co/jhL48hpbTG,1/25/2021 20:48,Twitter Web App,0,22,in,,retweet,,0,0,silentreadeer,3172958879,1.35E+18,1.25E+18,https://pbs.twimg.com/profile_images/1336869833816690688/znc3N0FC_normal.jpg,67263,9521,10609,4/12/2020 11:03,#JalinPersatuan,di awan biruuu,,1
"negatif,positif","dukung,lawan",453,452,31651,1.35E+18,https://twitter.com/shae_ll/statuses/1354230459027255297,https://twitter.com/shae_ll/statuses/1354230459027255297,shae_ll,,Dukung dan sukseskan Program Vaksinasi Nasional...   Lawan pandemi dengan vaksinasi COVID-19 ????  Kurangi Resmi Terpapar Kovid #KetahuanFPIAntekAsing https://t.co/18MvhnK7Uj,1/26/2021 19:51,Twitter for Android,0,14,in,,retweet,,0,0,RETHA_Monicaa,1.23E+18,1.35E+18,1.29E+18,https://pbs.twimg.com/profile_images/1336326980828975105/EAfr5KM__normal.jpg,13431,2728,2648,8/5/2020 23:09,MARI BERSAHABAT,Indonesia,,1
,,454,453,1591,1.35E+18,https://twitter.com/emastok/statuses/1353325407920025600,https://twitter.com/emastok/statuses/1353325407920025600,emastok,RT @kemkominfo: Vaksin Covid-19 Punya Chip untuk Lacak Orang? Itu Disinformasi! https://t.co/CdI3MlZ4yv,Vaksin Covid-19 Punya Chip untuk Lacak Orang? Itu Disinformasi! https://t.co/CdI3MlZ4yv,1/24/2021 7:54,Twitter for Android,0,4,in,,retweet,,0,0,kemkominfo,177848697,1.35E+18,49559189,https://pbs.twimg.com/profile_images/1162608521508077568/W_DdDEBp_normal.jpg,71797,3723,2193,6/22/2009 2:44,Standing Firm On Justice,Indonesia,,1
"negatif,positif","cepat,mungkin,obat",455,454,44405,1.35E+18,https://twitter.com/Daydenn_17/statuses/1354399653031153677,https://twitter.com/Daydenn_17/statuses/1354399653031153677,Daydenn_17,"@duwiry @jayapuraupdate ???????? mungkin biar lebih cepat mengetahuinya, kirain Vaksinasinya yg mau pakai metode Vaksinasi Anal, pdhal tes Swab.???? sperti obat panas Balita yg tdk di minum, di suntik dll tapi di masukan lewat Pantl**.??????","@duwiry @jayapuraupdate ???????? mungkin biar lebih cepat mengetahuinya, kirain Vaksinasinya yg mau pakai metode Vaksinasi Anal, pdhal tes Swab.???? sperti obat panas Balita yg tdk di minum, di suntik dll tapi di masukan lewat Pantl**.??????",1/27/2021 7:03,Twitter for Android,0,0,in,,reply,duwiry,55493389,1.35E+18,,0,0,1746136699,https://pbs.twimg.com/profile_images/1353875484581404673/gejQM1h7_normal.jpg,4909,1374,715,9/7/2013 7:52,No Rasisme? | I\'m Papuan???????? | Jadilah Anak Tuhan yang Tetap Berdampak & Menjadi Berkat di manapun berada.??????,"Papua, Indonesia",,1
positif,terima,456,455,73841,1.36E+18,https://twitter.com/LgVeder/statuses/1355314180719435777,https://twitter.com/LgVeder/statuses/1355314180719435777,LgVeder,,Perpanjang PPKM Jawa Bali untuk tekan penyebaran Covid 19  Terima Vaksin Taati Prokes #PecatASNTerpaparRadikal https://t.co/7tLioqBCxH,1/29/2021 19:37,Twitter for Android,0,4,in,,retweet,,0,0,Alfiansyahfahri,91040303,1.36E+18,1.19E+18,https://pbs.twimg.com/profile_images/1354827297019240454/FFNQqpj4_normal.jpg,14867,4751,4032,10/22/2019 2:06,Pancasila Rumah Kita #Libertarian,Indonesia,,1
,,457,456,29500,1.35E+18,https://twitter.com/BontangPlasa/statuses/1354115269820510208,https://twitter.com/BontangPlasa/statuses/1354115269820510208,BontangPlasa,"Tim Satgas Covid-19 Bontang Usulkan 11 Relawan Vaksin, Perwakilan Wartawan Juga Dimasukkan - Tribun Kaltim https://t.co/Tp7uYUbzFf","Tim Satgas Covid-19 Bontang Usulkan 11 Relawan Vaksin, Perwakilan Wartawan Juga Dimasukkan - Tribun Kaltim https://t.co/Tp7uYUbzFf",1/26/2021 12:13,dlvr.it,0,0,in,,original,,0,0,,0,0,828766212,https://pbs.twimg.com/profile_images/378800000757919787/f78d57e940dc9b1389be13d5fab0c0b3_normal.jpeg,34090,195,1098,9/17/2012 6:13,@BontangPlasa official Account : informasi penjualan iklan jual beli dan event di Kota Bontang - MentionFollow Iklan kamu : Managed By @BontangMedia #iklanBTG,Bontang,,1
"negatif,positif","dukung,kita,virus",458,457,17613,1.35E+18,https://twitter.com/Humaspolreskota/statuses/1353849783165698049,https://twitter.com/Humaspolreskota/statuses/1353849783165698049,Humaspolreskota,Bersama kita mencegah penyebaran virus corona dengan menerapkan disiplin 3M dan dukung pelaksanaan vaksinasi untuk keselamatan kita semua  #GorontaloDisiplin3MBersamaTniPolri https://t.co/FzHTbdB8nk,Bersama kita mencegah penyebaran virus corona dengan menerapkan disiplin 3M dan dukung pelaksanaan vaksinasi untuk keselamatan kita semua  #GorontaloDisiplin3MBersamaTniPolri https://t.co/FzHTbdB8nk,1/25/2021 18:38,Twitter for Android,0,0,in,,original,,0,0,,0,0,1.26E+18,https://pbs.twimg.com/profile_images/1262829715296907265/N4XuP964_normal.jpg,3307,38,60,5/13/2020 22:35,FB : tribrata net Gtlo-kota IG : humas_polresgorontalokota,"Gorontalo, Indonesia",,1
"negatif,positif","kita,salah,virus",459,458,9525,1.35E+18,https://twitter.com/polsek_ngawen/statuses/1353571835896467456,https://twitter.com/polsek_ngawen/statuses/1353571835896467456,polsek_ngawen,Vaksinasi adalah salah satu Proses untuk kita melawan Virus Corona juga sebagai upaya pemerintah untuk memutus mata rantai penyebaran COVID-19 di Kabupaten Blora . . #PolridukungVaksinasi #PolribebasCorona @polresblora @pidpolresblora https://t.co/roIxPP6w7N,Vaksinasi adalah salah satu Proses untuk kita melawan Virus Corona juga sebagai upaya pemerintah untuk memutus mata rantai penyebaran COVID-19 di Kabupaten Blora . . #PolridukungVaksinasi #PolribebasCorona @polresblora @pidpolresblora https://t.co/roIxPP6w7N,1/25/2021 0:14,Twitter for Android,0,0,in,,original,,0,0,,0,0,1.19E+18,https://pbs.twimg.com/profile_images/1295168231297056769/lwtLFpJg_normal.jpg,1823,192,126,10/22/2019 3:11,PROMOTER,Polsek Ngawen ,,1
,,460,459,81038,1.36E+18,https://twitter.com/Sudastika/statuses/1355417329606123524,https://twitter.com/Sudastika/statuses/1355417329606123524,Sudastika,,,1/30/2021 2:27,Twitter for Android,3,2,in,,reply,Sudastika,341158195,1.36E+18,,0,0,341158195,https://pbs.twimg.com/profile_images/1321441514086490113/GWDSVWWv_normal.jpg,7768,620,5792,7/23/2011 18:22,FB: Bung Deni (Deni Sudastika) | IG: denisudastika | Father & Son,Under the SUN,,1
,,461,460,21238,1.35E+18,https://twitter.com/mudha_satriya/statuses/1353902407940411392,https://twitter.com/mudha_satriya/statuses/1353902407940411392,mudha_satriya,,,1/25/2021 22:07,Twitter for Android,0,8,in,,retweet,,0,0,triwul82,2695463725,1.35E+18,498272759,https://pbs.twimg.com/profile_images/1128797792657219587/MsPXoYZ2_normal.jpg,421970,1991,2044,2/20/2012 16:31,"??????? ??? ????????? ?? ????? ????? "" Satyam Eva Jayate "" Pada Akhirnya Kebenaranlah Yg Akan MENANG !!!",,,1
"negatif,positif","darah,gagal,melebihi,nyaris",462,461,11259,1.35E+18,https://twitter.com/minosyahmadi/statuses/1353614720155086848,https://twitter.com/minosyahmadi/statuses/1353614720155086848,minosyahmadi,,Wali Kota Salatiga Yuliyanto nyaris gagal disuntik vaksin Covid-19 karena tekanan darah melebihi ketentuan yakni 140. https://t.co/y9IOzbYNQ1,1/25/2021 3:04,Twitter for Android,0,2,in,,retweet,,0,0,kompascom,23343960,1.35E+18,241018848,https://pbs.twimg.com/profile_images/992031705627176960/bI4QXQyp_normal.jpg,127535,627,2817,1/21/2011 2:45,,"Simalungun, Sumatera Utara",,1
,,463,462,60549,1.35E+18,https://twitter.com/jisatu01/statuses/1354778379443027971,https://twitter.com/jisatu01/statuses/1354778379443027971,jisatu01,,,1/28/2021 8:08,Twitter for Android,0,10,in,,retweet,,0,0,jitoe02,1.22E+18,1.35E+18,234628519,https://pbs.twimg.com/profile_images/1327045834194620419/uv04rROX_normal.jpg,19800,12525,35661,1/5/2011 23:38,________________________________________________,Indonesia ????,,1
"negatif,positif","berharga,lawan,menawarkan,pemulihan",464,463,15176,1.35E+18,https://twitter.com/Great_Pujangga/statuses/1353681374985613312,https://twitter.com/Great_Pujangga/statuses/1353681374985613312,Great_Pujangga,,Pemerintah Fokus untuk penanganan dan pemulihan dampak dari pandemi Covid-19   Yang terbaru Pemerintah menawarkan Surat Berharga Negara (SBN) ritel seri Obligasi Negara Ritel 019 (ORI 019) untuk biayai APBN dan Program Vaksinasi  Jokowi Fokus Lawan Pandemi https://t.co/MrPa5PVnVZ,1/25/2021 7:29,Twitter Web App,0,3,in,,retweet,,0,0,Dusapanlandu,1.31E+18,1.35E+18,9.57E+17,https://pbs.twimg.com/profile_images/1288880341831151616/-Q2guHmN_normal.jpg,123978,1314,16203,1/27/2018 1:20,,Stay In You Heart,,1
,,465,464,20261,1.35E+18,https://twitter.com/kominfotmg/statuses/1353887490365562880,https://twitter.com/kominfotmg/statuses/1353887490365562880,kominfotmg,,,1/25/2021 21:08,Twitter for Android,1,0,in,,original,,0,0,,0,0,7.60E+17,https://pbs.twimg.com/profile_images/1216570118915756035/nZvnutvt_normal.jpg,1148,72,2666,7/31/2016 21:30,"Akun Resmi Dinas Kominfo Temanggung, email : kominfo@temanggungkab.go.id","Temanggung, Indonesia",1,1
"negatif,positif","berhasil,bersih,bisa,buruk,kita,membantu",466,465,9283,1.35E+18,https://twitter.com/sumqid/statuses/1353564653012439041,https://twitter.com/sumqid/statuses/1353564653012439041,sumqid,,"Yg merasa vaksinasi mandiri bisa membantu percepatan, coba kita cek dulu program swastanisasi barang publik yg dilakukan pemerintah. AIR BERSIH.   Berhasil gak? Di Jakarta sdh 20 th swastanisasi air tapi masih kacrut dan naik wilayah pelayanan gak sampai 10%. Malah lbh buruk.",1/24/2021 23:45,Twitter for iPhone,0,49,in,,retweet,,0,0,elisa_jkt,44556194,1.35E+18,150922802,https://pbs.twimg.com/profile_images/1177402123673317376/jBqORi5F_normal.jpg,13739,432,453,6/2/2010 0:39,???? ???? \\\\ mostly thoughts that I keep to myself \\\\ A proud believer \\\\ I hear therefore I obey \\\\ my heart is my guiding key \\\\ All views are personal,Earth. Ellipsoid,,-1
positif,aman,467,466,34855,1.35E+18,https://twitter.com/wangyuenli_eu/statuses/1354270306764951554,https://twitter.com/wangyuenli_eu/statuses/1354270306764951554,wangyuenli_eu,,"Anggota Polsek Cilongok Aiptu Syaefudin dan Aipda Herlam FS melaksanakan Pengamanan dan pelaksanaan Vaksinasi Jenis SD Covid-19 Sinovac di Puskesmas Cilongok 1, situasi aman kondusif.   #Vaksinasi  #salamharkamtibmas  #patuhiprotokolkesehatan https://t.co/cQzAK6qxnJ",1/26/2021 22:29,Twitter for Android,0,1,in,,retweet,,0,0,PolsekCilongok,9.86E+17,1.35E+18,3169575916,https://pbs.twimg.com/profile_images/1339251506701168643/XiC_tise_normal.jpg,403,26,4,4/15/2015 5:57,"HILOT | ?bata,matanda,bagong panganak,buntis | ?pilay, therapy,lamig ng katawan, pasma,tawas |",philippines,,1
positif,sungguh,468,467,74877,1.36E+18,https://twitter.com/SunandarPS/statuses/1355322826618675201,https://twitter.com/SunandarPS/statuses/1355322826618675201,SunandarPS,,Seskab Pramono Anung: Vaksinasi Upaya Sungguh-Sungguh Pemerintah Atasi Pandemi COVID-19 https://t.co/hfTrdd2nrv lewat @pedoman_id  @fadjroeL @JubirPresidenRI @Jokowinomics_id @PerekonomianRI @KemenBUMN @KemenkesRI @BNPB_Indonesia @PBIDI @biofarmaID @BPOM_RI @lawancovid19_id,1/29/2021 20:11,Twitter for Android,0,3,in,,retweet,,0,0,PEDOMAN_id,142217629,1.35E+18,179010940,https://pbs.twimg.com/profile_images/1275048573650956288/GV9S_mEJ_normal.jpg,25111,1566,1100,8/16/2010 3:52,Carpe Diem,Jakarta,,1
negatif,"pembatasan,salah",469,468,48733,1.35E+18,https://twitter.com/BumiPager/statuses/1354488508165939201,https://twitter.com/BumiPager/statuses/1354488508165939201,BumiPager,,@kemendagri  bpk Tito Karnavian upaya pemberlakuan pembatasan kegiatan masyarakat (PPKM) dan disiplin gerakan 4M adalah salah satu upaya terakhir penanggulangan Covid-19  adalah melalui program vaksinasi https://t.co/HO9zIUT36m,1/27/2021 12:56,Twitter Web App,0,6,in,,retweet,,0,0,Robusta06637934,1.30E+18,1.35E+18,1.22E+18,https://pbs.twimg.com/profile_images/1348182467077816323/-WNd6O8X_normal.jpg,3386,2396,2069,1/20/2020 10:34,#????????????????????,Negeri Tercinta INDONESIA????,,1
positif,"kuat,menerima,tetap",470,469,4138,1.35E+18,https://twitter.com/SwanLakee8/statuses/1353495076471787523,https://twitter.com/SwanLakee8/statuses/1353495076471787523,SwanLakee8,,"11. Ia juga mengingatkan agar masyarakat tetap disiplin menerapkan prokes 3M, bahkan setelah menerima Vaksinasi  Vaksin Lancar Rakyat Kuat #SitaTanahMarkasIlegalFPI",1/24/2021 19:09,Twitter for Android,0,3,in,,retweet,,0,0,silentreadeer,3172958879,1.35E+18,490440450,https://pbs.twimg.com/profile_images/1340120716646051840/WeddEeBc_normal.jpg,9259,2988,2688,2/12/2012 10:17,,"Banten, Indonesia",,1
"negatif,positif","bisa,segera,virus",471,470,32260,1.35E+18,https://twitter.com/DSutiyanti/statuses/1354238161384206337,https://twitter.com/DSutiyanti/statuses/1354238161384206337,DSutiyanti,,Vaksinasi nasional adalah upaya pemerintah agar masyarakat indonesia segera bisa terbebas dari virus covid 19.  Kurangi Resiko Terpapar Kovid #KetahuanFPIAntekAsing https://t.co/KLKo5u876M,1/26/2021 20:21,Twitter for Android,0,8,in,,retweet,,0,0,9iseeel,2443521056,1.35E+18,1.21E+18,https://pbs.twimg.com/profile_images/1348174053467594760/pZg_gH3g_normal.jpg,44312,6558,10281,12/20/2019 19:16,"berusaha kerja keras, pantang menyerah   kumat2tan, tiba2 ceria, tiba2 murung, sedikit sensi, jangan tanya kenapa !!! ??","Kota Cilegon, Banten",,1
positif,jelas,472,471,81948,1.36E+18,https://twitter.com/AdindaAzzahraKu/statuses/1355435092236091397,https://twitter.com/AdindaAzzahraKu/statuses/1355435092236091397,AdindaAzzahraKu,Jadi sudah sangat jelas Indonesia gunakan vaksin covid 19 yg teruji dan halal. #MariSemuaSehat #MariSemuaSehat https://t.co/b0UFq90UKT,Jadi sudah sangat jelas Indonesia gunakan vaksin covid 19 yg teruji dan halal. #MariSemuaSehat #MariSemuaSehat https://t.co/b0UFq90UKT,1/30/2021 3:38,Twitter for Android,0,0,in,,original,,0,0,,0,0,2351538092,https://pbs.twimg.com/profile_images/1353116639366025216/7_l1heFl_normal.jpg,158,98,72,2/19/2014 6:23,"Daily tips on Health, Nutrition, Fitness, Dieting  more. Helping you build a better you!",Global,,1
negatif,meleset,473,472,40867,1.35E+18,https://twitter.com/epicentrum_news/statuses/1354331406084710400,https://twitter.com/epicentrum_news/statuses/1354331406084710400,epicentrum_news,"Target Vaksinasi COVID-19 Tenaga Medis Meleset, Jokowi Anggap Wajar  https://t.co/TB0peYAklO","Target Vaksinasi COVID-19 Tenaga Medis Meleset, Jokowi Anggap Wajar  https://t.co/TB0peYAklO",1/27/2021 2:32,Twitter Web App,1,0,in,,original,,0,0,,0,0,1.15E+18,https://pbs.twimg.com/profile_images/1149208643969011712/Ge3Vjhoq_normal.jpg,1878,65,592,7/11/2019 2:47,Official Twitter Of https://t.co/dSIl4w7DTG,"DKI Jakarta, Indonesia",,-1
